radio,net,cell,lon,lat,range,samples,distance
UMTS,10,10362793,12.516434,41.89873,117,24,2214
UMTS,10,10362794,12.513738,41.897618,96,2,1959
UMTS,10,10362791,12.515163,41.897438,78,25,2059
UMTS,10,10413420,12.51506,41.894182,427,5,1938
UMTS,10,10413423,12.515101,41.896604,7,2,2020
UMTS,10,10413426,12.515072,41.896593,1,2,2017
GSM,10,41626,12.58746,41.86246,7,2,8475
GSM,10,41624,12.588355,41.862338,99,6,8549
GSM,10,41621,12.588712,41.862278,70,10,8579
UMTS,10,10084319,12.427656,41.900093,111,4,5479
UMTS,10,10085045,12.417737,41.879919,19,5,6295
UMTS,10,10413766,12.475553,41.935653,20,4,5239
UMTS,10,10412783,12.475659,41.93565,7,2,5237
UMTS,10,10413763,12.475705,41.935685,5,3,5239
UMTS,10,10413766,12.475308,41.935681,30,5,5248
UMTS,10,10087079,12.607336,41.856435,4,2,10256
UMTS,10,10065250,12.442382,41.810716,7,2,9751
UMTS,10,10086892,12.442342,41.810771,4,2,9747
GSM,10,23999,12.438612,41.973754,76,6,10297
GSM,10,28443,12.543251,41.876665,13,3,4484
UMTS,10,10412214,12.54407,41.877,73,3,4536
UMTS,10,10412211,12.543629,41.876655,27,4,4514
UMTS,10,10412217,12.543689,41.876575,2,2,4522
UMTS,10,10084071,12.569422,41.92504,945,7,7477
UMTS,10,10413012,12.460355,41.90383,493,31,3056
UMTS,10,10086320,12.562632,41.930862,143,8,7378
UMTS,10,10086323,12.562793,41.930998,1,2,7398
UMTS,10,10084074,12.525407,41.916981,4758,14,4049
GSM,10,53691,12.573167,41.91021,25,2,7067
UMTS,10,10413203,12.464843,41.904329,464,14,2770
UMTS,10,10413206,12.463905,41.904872,365,13,2868
UMTS,10,10363619,12.46329,41.904126,1,2,2865
UMTS,10,10413200,12.463646,41.905086,273,7,2899
UMTS,10,10413009,12.460097,41.903897,193,32,3078
GSM,10,29639,12.465847,41.903989,26,8,2680
GSM,10,30127,12.463393,41.904027,386,4,2852
UMTS,10,10413583,12.465152,41.902815,503,16,2656
UMTS,10,10413580,12.464825,41.902287,274,7,2649
UMTS,10,10412281,12.466018,41.904146,26,3,2678
UMTS,10,10412284,12.46569,41.904088,78,6,2697
UMTS,10,10413586,12.465363,41.903072,129,10,2657
UMTS,10,10413010,12.464873,41.903352,129,2,2708
UMTS,10,10413013,12.46316,41.902464,20,2,2779
UMTS,10,10413582,12.462639,41.903023,55,2,2847
UMTS,10,10413585,12.463357,41.902798,81,4,2783
UMTS,10,10413011,12.463061,41.903157,29,3,2824
UMTS,10,10413014,12.462427,41.902981,22,4,2860
UMTS,10,10360469,12.452818,41.907215,65,3,3786
UMTS,10,17687584,12.457769,41.879202,10,16,3116
UMTS,10,10412579,12.532845,41.909764,13,9,4004
GSM,10,30481,12.560053,41.906256,2,2,5896
UMTS,10,10085475,12.553126,41.905521,591,3,5325
UMTS,10,10084242,12.545936,41.907967,148,2,4867
UMTS,10,10411800,12.469333,41.86224,248,3,3642
UMTS,10,10411803,12.470762,41.862483,77,7,3558
UMTS,10,10086874,12.589404,41.948222,157,11,10315
UMTS,10,10379849,12.541839,41.891663,116,3,4112
UMTS,10,10413501,12.465989,41.904133,8,2,2680
UMTS,10,10084099,12.482189,41.820886,30,4,7741
UMTS,10,10084449,12.48403,41.854884,7,7,3979
UMTS,10,10084452,12.484065,41.854859,0,2,3981
UMTS,10,10054292,12.474131,41.836296,14,4,6171
UMTS,10,10413525,12.529727,41.881293,19,5,3256
UMTS,10,10413522,12.529636,41.881244,16,23,3251
UMTS,10,10413015,12.461721,41.90371,392,12,2951
UMTS,10,10085064,12.580239,41.806438,20,4,11823
UMTS,10,10403380,12.529623,41.881274,27,5,3249
UMTS,10,10413519,12.529586,41.881262,6,4,3246
UMTS,10,10411811,12.432292,41.897377,43,2,5046
UMTS,10,10085410,12.521537,41.951698,27,7,7250
UMTS,10,10085413,12.521515,41.951903,14,2,7271
UMTS,10,10085730,12.489498,41.816268,29,2,8212
GSM,10,30379,12.380083,41.934236,172,2,10520
UMTS,10,10054284,12.467613,41.819339,11,2,8130
UMTS,10,10032742,12.464142,41.822135,1405,5,7911
UMTS,10,10084689,12.456693,41.823689,265,6,7955
UMTS,10,10061340,12.417055,41.889147,858,5,6248
UMTS,10,10084949,12.437178,41.889165,307,2,4578
UMTS,10,10084955,12.440722,41.884365,398,2,4331
UMTS,10,10032979,12.449476,41.876902,60,2,3850
UMTS,10,10059135,12.515702,41.831022,751,5,6850
UMTS,10,10088422,12.474758,41.822575,1793,9,7648
GSM,10,1543,12.383698,41.838902,1008,2,10666
GSM,10,15891,12.504184,41.990589,251,2,11196
GSM,10,64127,12.377098,41.856339,1007,2,10277
GSM,10,64129,12.383698,41.838902,1008,2,10666
GSM,10,64122,12.383698,41.838902,1008,2,10666
UMTS,10,10084253,12.594212,41.83963,1926,5,10152
GSM,10,29653,12.351732,41.870712,1075,20,11869
UMTS,10,10412287,12.466485,41.904884,299,4,2696
GSM,10,29652,12.354027,41.870246,1552,14,11691
UMTS,10,10084879,12.40719,41.891685,316,17,7068
UMTS,10,10412603,12.480124,41.892135,405,4,1036
UMTS,10,10412653,12.48061,41.888649,528,7,987
UMTS,10,10387830,12.485122,41.885678,553,4,779
UMTS,10,10408646,12.492436,41.882283,2820,109,876
UMTS,10,10084640,12.441575,41.913716,8,3,4957
GSM,10,64063,12.354095,41.870191,1541,7,11687
UMTS,10,10060994,12.351546,41.870988,672,14,11878
GSM,10,28232,12.465817,41.904032,108,11,2685
UMTS,10,10071391,12.367092,41.868263,1347,4,10676
GSM,10,30121,12.465447,41.903858,8,3,2699
GSM,10,46611,12.464144,41.904069,455,5,2802
GSM,10,56991,12.465463,41.903803,1,3,2695
UMTS,10,10084409,12.351182,41.870663,13,3,11914
UMTS,10,10412106,12.502647,41.899319,20,2,1328
UMTS,10,10061343,12.420167,41.888439,105,2,5992
UMTS,10,10362263,12.499788,41.898309,7,7,1095
GSM,10,49003,12.356349,41.881951,67,3,11323
GSM,10,29633,12.466115,41.903991,12,2,2662
UMTS,10,10084174,12.368352,41.86849,692,6,10569
UMTS,10,10086564,12.60059,41.912119,3,2,9308
UMTS,10,10084296,12.569671,41.922446,6,2,7350
UMTS,10,10086693,12.515919,41.963347,1,3,8359
UMTS,10,10060991,12.350994,41.870799,13,3,11927
GSM,10,29691,12.409982,41.890964,3839,16,6834
UMTS,10,10414031,12.480367,41.872812,97,3,2168
UMTS,10,10411989,12.499007,41.87233,2728,21,2057
UMTS,10,10414031,12.479749,41.872951,94,3,2179
UMTS,10,10395630,12.470064,41.871559,196,2,2773
UMTS,10,10084952,12.4455,41.881645,2186,7,4000
UMTS,10,10084932,12.42982,41.891515,62,3,5190
UMTS,10,10061343,12.41501,41.888821,280,2,6418
UMTS,10,10061342,12.412712,41.890545,27,2,6607
UMTS,10,10085883,12.411627,41.893081,13,2,6705
UMTS,10,10084882,12.407493,41.891936,44,3,7043
GSM,10,29697,12.407441,41.891609,112,8,7047
UMTS,10,10396993,12.504063,41.872449,392,3,2196
UMTS,10,10413361,12.507961,41.876281,12,2,2015
UMTS,10,10413331,12.512631,41.87507,113,2,2377
UMTS,10,10413334,12.512556,41.875124,216,3,2368
UMTS,10,10375503,12.517708,41.876366,7,2,2605
UMTS,10,10375499,12.522932,41.877182,105,3,2921
UMTS,10,10413521,12.527688,41.880437,109,4,3127
UMTS,10,10413519,12.529192,41.880415,166,8,3245
UMTS,10,10412283,12.46997,41.90648,163,9,2593
UMTS,10,10412286,12.470031,41.907121,133,8,2639
UMTS,10,10362504,12.484625,41.916522,438,15,2995
UMTS,10,10362501,12.485016,41.91648,486,15,2984
UMTS,10,10382337,12.489568,41.917483,242,11,3042
UMTS,10,10382330,12.489143,41.913983,410,4,2657
UMTS,10,10382336,12.490864,41.913244,79,3,2565
UMTS,10,10411875,12.490478,41.912744,50,4,2511
UMTS,10,10362332,12.477634,41.919169,168,3,3443
UMTS,10,10412467,12.474423,41.915779,29,2,3208
UMTS,10,10362409,12.470604,41.914477,57,3,3246
UMTS,10,10413703,12.466745,41.913486,142,3,3348
UMTS,10,10363619,12.458656,41.90651,683,11,3331
UMTS,10,10363625,12.458003,41.90619,79,19,3358
UMTS,10,10413207,12.458215,41.906531,186,8,3363
UMTS,10,10363622,12.458307,41.906139,60,12,3334
UMTS,10,10413201,12.457991,41.907158,9,3,3417
UMTS,10,10413204,12.457963,41.906988,15,3,3409
UMTS,10,10413204,12.459222,41.904767,151,3,3190
UMTS,10,10084885,12.407138,41.891085,258,4,7071
UMTS,10,10084930,12.421205,41.889193,352,2,5904
UMTS,10,10084952,12.439409,41.885251,1546,6,4426
UMTS,10,10411992,12.497469,41.871787,987,5,2086
UMTS,10,10396990,12.505374,41.873408,294,2,2153
UMTS,10,10412233,12.509674,41.875294,166,2,2191
UMTS,10,10084284,12.564897,41.905543,27,3,6259
UMTS,10,10085223,12.58248,41.840543,16,5,9295
UMTS,10,10085210,12.5824,41.840623,6,3,9284
UMTS,10,10412650,12.476287,41.891537,214,18,1340
UMTS,10,10412251,12.476831,41.890697,4,5,1287
UMTS,10,10061339,12.412956,41.89012,205,4,6587
UMTS,10,10085072,12.440631,41.858166,69,2,5572
UMTS,10,10085074,12.441345,41.858423,156,6,5509
UMTS,10,10085081,12.421684,41.925582,10,2,7058
UMTS,10,10085939,12.457078,41.873946,67,2,3436
UMTS,10,10414700,12.456125,41.874554,430,4,3469
UMTS,10,10084069,12.564862,41.929477,803,8,7434
UMTS,10,10391699,12.479805,41.905751,10,7,2018
UMTS,10,10084320,12.429294,41.895684,341,3,5267
UMTS,10,10085942,12.445542,41.878278,2281,3,4102
UMTS,10,10411802,12.455114,41.873713,1746,3,3589
UMTS,10,10084339,12.563254,41.982094,58,5,11782
UMTS,10,10067004,12.471085,41.860803,404,2,3708
UMTS,10,10412142,12.479327,41.866539,162,3,2838
UMTS,10,10364679,12.480155,41.871269,43,2,2330
UMTS,10,10413522,12.529213,41.880247,153,9,3253
UMTS,10,10395631,12.466967,41.872728,84,2,2861
UMTS,10,10084492,12.465881,41.861383,234,2,3878
UMTS,10,10412402,12.501279,41.899838,8,2,1305
UMTS,10,10413264,12.539421,41.892161,16,2,3914
UMTS,10,10395634,12.465805,41.872768,143,2,2930
UMTS,10,10412484,12.458719,41.87257,19,2,3406
UMTS,10,10414701,12.452195,41.878173,99,2,3588
UMTS,10,10084949,12.432075,41.887532,1171,3,5009
UMTS,10,10412481,12.45964,41.871238,100,2,3433
UMTS,10,10034232,12.627016,41.880398,149,2,11231
UMTS,10,10413170,12.514908,41.938391,124,2,5673
UMTS,10,10398784,12.511005,41.936134,102,2,5334
UMTS,10,10403382,12.525087,41.887733,250,3,2732
UMTS,10,10414035,12.483412,41.876946,571,4,1645
UMTS,10,10084412,12.372067,41.867432,142,2,10297
UMTS,10,10088320,12.432601,41.806678,248,23,10517
UMTS,10,10088323,12.432037,41.806483,141,21,10558
UMTS,10,10363774,12.467283,41.883019,69,3,2225
UMTS,10,10363771,12.466325,41.88273,3,2,2311
UMTS,10,12115720,12.479786,41.820375,289,11,7822
UMTS,10,10411810,12.449562,41.910536,2099,2,4208
UMTS,10,10077394,12.424556,41.904331,87,2,5839
UMTS,10,12117458,12.529521,41.880974,96,8,3251
UMTS,10,12117455,12.529781,41.881289,97,7,3261
UMTS,10,12492782,12.471568,41.871871,347,8,2665
UMTS,10,12509633,12.458944,41.872139,215,3,3419
UMTS,10,12117229,12.525292,41.879603,20,7,2977
UMTS,10,10088326,12.435624,41.803603,904,3,10706
UMTS,10,12118390,12.470329,41.806073,2118,214,9518
UMTS,10,12118393,12.46265,41.808076,1995,571,9445
UMTS,10,12118398,12.470659,41.799541,1505,133,10226
UMTS,10,17734451,12.506346,41.898942,458,5,1517
UMTS,10,10387831,12.47402,41.890928,623,10,1521
UMTS,10,10387833,12.484024,41.886472,544,21,802
UMTS,10,10387834,12.482815,41.894612,676,98,931
UMTS,10,10394111,12.501699,41.893373,118,5,854
UMTS,10,10413401,12.50191,41.89319,20,10,862
UMTS,10,10394114,12.50102,41.894097,136,6,842
UMTS,10,10084081,12.433848,41.79846,629,6,11285
UMTS,10,17674273,12.434182,41.804971,973,6,10624
UMTS,10,17765664,12.432233,41.8065,103,19,10548
UMTS,10,12492785,12.469348,41.870547,707,6,2896
UMTS,10,10414034,12.479432,41.872664,118,3,2219
UMTS,10,12117300,12.494538,41.87425,1260,2,1778
UMTS,10,12117267,12.511475,41.87462,32,3,2347
UMTS,10,12079440,12.520596,41.876492,30,2,2795
UMTS,10,12079438,12.522733,41.877099,133,5,2911
UMTS,10,10412600,12.479063,41.896232,210,3,1290
UMTS,10,10365809,12.467825,41.898475,71,2,2232
UMTS,10,17835532,12.42228,41.813786,1186,19,10287
GSM,10,28721,12.43215,41.806452,7,2,10556
GSM,10,28889,12.43211,41.806511,0,2,10552
UMTS,10,10067289,12.417443,41.822194,475,564,9781
UMTS,10,10071394,12.366858,41.871256,795,10,10624
UMTS,10,17548811,12.435401,41.838555,1,2,7430
UMTS,10,10412604,12.475661,41.895956,274,16,1525
UMTS,10,10414590,12.471121,41.898001,89,4,1963
UMTS,10,10365811,12.466169,41.897447,303,2,2316
UMTS,10,10084953,12.446968,41.877773,67,2,4009
UMTS,10,10414703,12.453788,41.876445,49,2,3543
UMTS,10,12509636,12.460061,41.872047,384,22,3350
UMTS,10,12492803,12.46369,41.866513,4,2,3543
UMTS,10,10414031,12.477537,41.872561,374,13,2309
UMTS,10,12100926,12.505657,41.873458,331,9,2161
UMTS,10,12117297,12.506452,41.875442,523,4,2012
UMTS,10,12117020,12.513155,41.792391,1144,84,10997
UMTS,10,17718795,12.552484,41.934193,112,6,6986
UMTS,10,12492806,12.463616,41.866991,217,2,3508
UMTS,10,12100929,12.506172,41.874154,164,3,2117
UMTS,10,12079439,12.517805,41.876274,55,3,2617
UMTS,10,12116448,12.47305,41.837738,88,6,6039
UMTS,10,12116451,12.474333,41.839713,316,7,5800
UMTS,10,12116445,12.46745,41.828539,526,2,7150
UMTS,10,12067536,12.533222,41.795741,174,10,11024
UMTS,10,12116968,12.598303,41.856875,11227,170,9543
UMTS,10,17723403,12.584311,41.947667,508,6,9949
UMTS,10,12492789,12.467594,41.870731,15,2,2979
UMTS,10,10084959,12.547339,41.941056,12,2,7264
UMTS,10,10085295,12.606665,41.918053,232,20,9979
UMTS,10,10085296,12.610127,41.917878,1333,190,10247
UMTS,10,10065100,12.595143,41.91401,1176,42,8932
UMTS,10,10085290,12.611039,41.919446,304,34,10372
UMTS,10,10085291,12.608899,41.924268,729,56,10386
UMTS,10,10085297,12.602887,41.931394,1350,398,10251
UMTS,10,10086873,12.595017,41.941239,760,38,10234
UMTS,10,10062139,12.586967,41.951512,236,16,10394
UMTS,10,10062144,12.578331,41.958899,913,54,10447
UMTS,10,10062143,12.604472,41.919431,6472,444,9855
UMTS,10,10062146,12.571443,41.960696,2331,112,10218
UMTS,10,10084343,12.551692,41.970604,1236,129,10200
UMTS,10,10084344,12.532763,41.985455,2635,203,11101
UMTS,10,10067286,12.527979,41.986331,1032,49,11082
UMTS,10,10084065,12.501094,41.992714,6687,43,11412
UMTS,10,10086861,12.587878,41.907773,3,2,8166
UMTS,10,10086873,12.596314,41.939661,82,6,10228
UMTS,10,10413703,12.465723,41.912772,50,2,3342
UMTS,10,10387832,12.483792,41.890338,6,3,708
UMTS,10,10387829,12.484213,41.89029,34,4,673
UMTS,10,12067669,12.469471,41.835933,204,5,6316
UMTS,10,12510806,12.39215,41.818404,113,294,11521
UMTS,10,12510805,12.396531,41.818836,225,527,11227
UMTS,10,12496211,12.403543,41.819472,243,560,10771
UMTS,10,12510081,12.420876,41.829238,637,1353,9000
UMTS,10,12512043,12.430347,41.832931,523,1122,8179
UMTS,10,12512041,12.440861,41.831935,379,792,7752
UMTS,10,12511922,12.447869,41.835295,309,658,7126
UMTS,10,12511921,12.45323,41.839946,346,728,6454
UMTS,10,12066616,12.457725,41.839349,171,692,6334
UMTS,10,12066619,12.4614,41.839665,284,924,6169
UMTS,10,12115969,12.467549,41.842788,419,1452,5650
UMTS,10,12496214,12.399935,41.819149,30,87,11004
UMTS,10,12509323,12.450705,41.837781,44,123,6768
UMTS,10,12115968,12.478948,41.839667,567,3914,5718
UMTS,10,12116095,12.487822,41.835635,253,1063,6069
UMTS,10,12116098,12.485544,41.83805,103,446,5816
UMTS,10,17675295,12.506254,41.851025,3163,8,4499
UMTS,10,17782047,12.518982,41.89506,902,33,2277
UMTS,10,17685792,12.507191,41.897308,575,7,1465
UMTS,10,17183244,12.422854,41.91649,2,2,6463
UMTS,10,17670432,12.608329,41.917839,772,8,10103
UMTS,10,10087119,12.606099,41.943427,2,2,11138
UMTS,10,17707041,12.453347,41.934559,1,5,5896
UMTS,10,12116213,12.565938,41.820839,1043,88,9831
UMTS,10,12116622,12.553179,41.833795,108,2,8045
UMTS,10,12064437,12.552343,41.836889,59,2,7736
UMTS,10,12064439,12.553207,41.834863,45,2,7955
UMTS,10,12116619,12.549662,41.836657,696,107,7615
UMTS,10,12508965,12.447362,41.889055,100,2,3734
UMTS,10,12510769,12.441219,41.890205,53,2,4241
UMTS,10,10086812,12.433987,41.890979,50,2,4842
UMTS,10,10412654,12.474264,41.891142,121,11,1503
UMTS,10,17689121,12.482375,41.905832,18,5,1925
UMTS,10,10363719,12.482464,41.905854,8,4,1924
UMTS,10,17762592,12.60686,41.897399,3,4,9538
GSM,10,57671,12.547325,41.895665,8,2,4604
GSM,10,57672,12.547825,41.89348,0,2,4620
UMTS,10,12509711,12.407,41.890877,292,14,7082
UMTS,10,10034230,12.61607,41.876562,7,4,10381
UMTS,10,10034233,12.616061,41.876568,3,3,10380
UMTS,10,17694773,12.490089,41.924328,35,2,3798
UMTS,10,17694753,12.490056,41.924251,43,5,3789
UMTS,10,17789216,12.529379,41.881224,5,8,3231
UMTS,10,17694477,12.511371,41.905947,1,5,2359
UMTS,10,10395559,12.507305,41.916552,3,4,3182
UMTS,10,12117299,12.506134,41.87387,53,2,2142
UMTS,10,12116169,12.509432,41.875357,196,4,2173
GSM,10,54673,12.520843,41.794919,1044,78,10841
GSM,10,54672,12.532284,41.796664,1299,35,10903
UMTS,10,10412391,12.499571,41.911158,9,2,2407
UMTS,10,12509714,12.406978,41.891707,65,8,7085
UMTS,10,12509717,12.407093,41.891012,249,7,7074
UMTS,10,17761313,12.483726,41.950334,51,5,6720
UMTS,10,10084243,12.540404,41.90841,130,2,4473
UMTS,10,10084240,12.542162,41.908695,127,2,4618
UMTS,10,10363622,12.460496,41.905808,6,2,3161
UMTS,10,12510715,12.412857,41.893377,224,2,6605
UMTS,10,10414036,12.484645,41.873294,1,2,1980
UMTS,10,12100929,12.504381,41.872169,21,3,2235
UMTS,10,17781537,12.522473,41.925509,272,4,4653
UMTS,10,12116969,12.619846,41.844539,4296,9,11737
UMTS,10,17481011,12.618748,41.845446,223,4,11611
UMTS,10,17668385,12.585027,41.833671,2936,80,9930
UMTS,10,17680416,12.556856,41.829588,314,14,8601
UMTS,10,17692704,12.552659,41.83448,137,14,7959
UMTS,10,17692705,12.547413,41.838602,1344,54,7329
UMTS,10,12116615,12.532584,41.848629,780,37,5697
UMTS,10,17732129,12.518865,41.856963,846,31,4296
UMTS,10,17677344,12.509117,41.857672,1407,54,3869
UMTS,10,17287200,12.496477,41.861175,1067,17,3239
UMTS,10,17736993,12.496196,41.865523,1022,97,2756
UMTS,10,17737013,12.496292,41.865868,1035,228,2719
UMTS,10,17788961,12.617156,41.846073,944,20,11462
UMTS,10,17664287,12.607687,41.849483,130,4,10589
UMTS,10,17740084,12.564252,41.822794,420,30,9574
UMTS,10,17740045,12.564424,41.822514,503,10,9607
UMTS,10,17740065,12.562297,41.824188,838,23,9352
UMTS,10,17690400,12.550536,41.835537,9196,49,7757
UMTS,10,12116987,12.516934,41.856957,712,17,4216
UMTS,10,17664288,12.611434,41.848138,639,6,10934
UMTS,10,17740063,12.560035,41.826176,215,12,9062
UMTS,10,12116617,12.531388,41.848423,1546,6,5658
UMTS,10,12116837,12.530934,41.850375,694,6,5459
UMTS,10,12116356,12.513102,41.855588,866,24,4210
UMTS,10,12118787,12.518336,41.85667,645,18,4302
UMTS,10,12116618,12.528913,41.85112,239,10,5295
UMTS,10,17287179,12.497964,41.863175,1436,80,3034
UMTS,10,17736991,12.499221,41.880153,1620,118,1251
UMTS,10,17689909,12.49643,41.871167,9,2,2138
UMTS,10,17722400,12.498631,41.901097,754,67,1321
UMTS,10,10412619,12.493795,41.907514,137,14,1929
UMTS,10,10414269,12.493548,41.909275,65,6,2124
GSM,10,28143,12.493669,41.909563,8,3,2156
UMTS,10,17764128,12.492464,41.917298,871,57,3012
UMTS,10,17718323,12.495647,41.869488,434,12,2313
UMTS,10,17722675,12.493133,41.910076,37,4,2211
UMTS,10,17287219,12.497623,41.864212,821,92,2916
UMTS,10,17679136,12.539552,41.798896,770,32,10870
UMTS,10,12116626,12.536648,41.797863,2003,135,10893
UMTS,10,12119708,12.535829,41.798885,4002,1280,10763
UMTS,10,12119715,12.570583,41.811485,1312,83,10891
UMTS,10,12119718,12.550618,41.80274,2727,241,10850
UMTS,10,12116649,12.573894,41.812587,938,400,10960
UMTS,10,12116645,12.576866,41.817252,495,27,10718
UMTS,10,17680927,12.582336,41.826435,227,11,10294
UMTS,10,17736736,12.583795,41.828737,1496,14,10209
UMTS,10,17736735,12.617651,41.838304,5469,98,11893
UMTS,10,17668127,12.590797,41.838531,195,13,9986
UMTS,10,17806881,12.607495,41.845947,1860,64,10749
UMTS,10,17777675,12.525499,41.817403,3561,122,8538
UMTS,10,17777676,12.51965,41.818601,590,15,8266
UMTS,10,17181963,12.522959,41.815033,618,38,8724
UMTS,10,12115708,12.526675,41.81154,67,8,9187
UMTS,10,17679135,12.528277,41.810355,163,15,9354
UMTS,10,12115709,12.536079,41.805314,1486,47,10101
UMTS,10,12065867,12.581777,41.820862,1311,65,10697
UMTS,10,17680929,12.580438,41.822891,354,16,10458
UMTS,10,17718049,12.591317,41.83944,366,4,9964
UMTS,10,12115705,12.530981,41.808005,611,10,9674
UMTS,10,17781004,12.561,41.915978,331,2,6378
GSM,10,30491,12.569427,41.818662,897,23,10201
UMTS,10,17690401,12.541985,41.842299,571,50,6728
GSM,10,24372,12.529821,41.850663,259,7,5380
UMTS,10,12116990,12.522579,41.855837,811,12,4566
UMTS,10,12118790,12.523473,41.855724,418,16,4617
UMTS,10,12092880,12.521776,41.85657,31,2,4461
UMTS,10,17805068,12.51778,41.857778,353,8,4172
UMTS,10,17677324,12.516429,41.855322,1444,82,4357
UMTS,10,17677325,12.496789,41.857543,1581,75,3643
UMTS,10,17287220,12.497915,41.860753,341,38,3300
UMTS,10,12064549,12.5311,41.850054,149,4,5496
UMTS,10,12116620,12.54201,41.841611,1713,49,6790
UMTS,10,17690381,12.542188,41.842041,608,16,6761
UMTS,10,17690380,12.552215,41.834445,688,23,7939
UMTS,10,17680396,12.557177,41.829209,328,11,8651
UMTS,10,12116210,12.560547,41.826763,1194,56,9038
UMTS,10,12064546,12.532942,41.8487,332,8,5708
UMTS,10,12117329,12.52647,41.853113,448,12,4997
UMTS,10,12116359,12.51196,41.854386,696,19,4295
UMTS,10,17677343,12.502076,41.85972,551,74,3477
UMTS,10,17677323,12.500705,41.860869,442,13,3328
UMTS,10,17740064,12.557128,41.830193,2366,60,8563
UMTS,10,12116646,12.570274,41.811175,2719,508,10903
UMTS,10,12117326,12.512563,41.857727,1537,71,3975
GSM,10,28892,12.511397,41.855472,98,3,4166
UMTS,10,12116647,12.569218,41.817546,330,42,10287
UMTS,10,17728267,12.596778,41.854061,127,6,9553
UMTS,10,17728268,12.595856,41.849021,275,6,9734
UMTS,10,17736717,12.584855,41.832273,171,3,10018
UMTS,10,17664307,12.606779,41.849824,95,2,10505
UMTS,10,17664309,12.59857,41.85132,756,9,9818
UMTS,10,17718029,12.590866,41.838849,82,2,9971
UMTS,10,17736715,12.588784,41.835655,168,3,10039
UMTS,10,17736716,12.582383,41.829203,157,3,10088
UMTS,10,17677089,12.574127,41.813971,1160,28,10852
GSM,10,691,12.510642,41.857623,428,13,3921
UMTS,10,10411994,12.495932,41.865762,53,5,2727
UMTS,10,17680909,12.577808,41.822927,933,5,10303
UMTS,10,17680907,12.581169,41.82667,127,3,10206
UMTS,10,17679904,12.576021,41.809551,47,2,11335
GSM,10,51253,12.578425,41.819737,215,5,10597
UMTS,10,17287181,12.488809,41.865043,2920,23,2806
UMTS,10,17677345,12.495884,41.858397,124,8,3541
UMTS,10,17736479,12.486917,41.855436,939,31,3884
UMTS,10,17736499,12.49075,41.854434,718,35,3971
UMTS,10,17676831,12.490585,41.854625,472,21,3951
UMTS,10,17736481,12.48057,41.851482,446,29,4406
UMTS,10,12116067,12.477453,41.852776,927,72,4333
UMTS,10,12101117,12.479022,41.847372,580,30,4880
UMTS,10,17682700,12.478181,41.849762,78,2,4639
UMTS,10,17676833,12.479062,41.846313,448,32,4994
UMTS,10,17680159,12.479801,41.840964,329,9,5563
UMTS,10,17681183,12.473864,41.841781,2398,29,5589
UMTS,10,17681184,12.467186,41.842994,358,19,5640
UMTS,10,17676084,12.463421,41.839093,2501,18,6160
UMTS,10,17756939,12.450864,41.838189,78,2,6722
UMTS,10,17756940,12.446013,41.834263,373,8,7304
UMTS,10,17673740,12.438058,41.831818,497,12,7894
UMTS,10,17663756,12.428367,41.83312,592,12,8268
UMTS,10,17791502,12.417598,41.819696,1822,25,9989
UMTS,10,17737247,12.420186,41.828032,553,15,9139
UMTS,10,17737249,12.386883,41.818972,3083,7,11798
UMTS,10,17835551,12.400776,41.819428,611,9,10933
UMTS,10,17674528,12.389403,41.819233,419,8,11624
GSM,10,28593,12.495882,41.865261,216,18,2782
UMTS,10,12092629,12.497228,41.858153,565,77,3579
UMTS,10,17917216,12.468731,41.857428,1730,21,4131
UMTS,10,17675807,12.478634,41.844603,226,9,5187
UMTS,10,17491744,12.462624,41.839489,3163,34,6146
UMTS,10,17737248,12.415516,41.820912,362,25,9993
UMTS,10,12092626,12.493193,41.856565,1474,93,3733
UMTS,10,12092628,12.497632,41.862747,149,23,3077
UMTS,10,17683212,12.472362,41.854368,816,21,4308
UMTS,10,17736501,12.478859,41.852004,710,24,4384
UMTS,10,17916961,12.480876,41.856086,225,11,3903
UMTS,10,17916959,12.48235,41.859728,324,11,3481
UMTS,10,10396361,12.485445,41.863316,59,3,3037
UMTS,10,17718304,12.488672,41.867057,288,9,2585
UMTS,10,17736480,12.482697,41.848633,380,10,4682
UMTS,10,12116427,12.485849,41.86115,184,9,3268
UMTS,10,10396363,12.485929,41.865015,60,3,2844
UMTS,10,10396362,12.485905,41.866414,64,4,2692
UMTS,10,17287201,12.49028,41.865384,558,3,2758
UMTS,10,17736500,12.485514,41.850892,348,12,4399
UMTS,10,17737268,12.415491,41.818885,259,27,10168
UMTS,10,17683233,12.451689,41.838749,742,15,6633
UMTS,10,17783073,12.425594,41.832454,913,13,8473
UMTS,10,17673759,12.460288,41.84083,1191,5,6092
UMTS,10,17804576,12.599964,41.914922,572,21,9344
UMTS,10,17670431,12.619419,41.923399,319,8,11171
UMTS,10,17798688,12.627717,41.923251,353,9,11818
UMTS,10,17670433,12.613424,41.921669,251,6,10639
UMTS,10,17835531,12.415236,41.81959,195,7,10121
UMTS,10,17765643,12.417723,41.821462,146,4,9829
UMTS,10,17548813,12.420376,41.830254,85,2,8943
UMTS,10,17783071,12.44044,41.832035,414,5,7762
UMTS,10,10411991,12.4958,41.865866,49,13,2715
UMTS,10,17524235,12.495277,41.875281,343,33,1672
UMTS,10,17507596,12.490124,41.879905,62,3,1155
